spa|pbb
y dio un grito tan fuerte que parecía el rugido de un león. Entonces los siete truenos levantaron también sus voces.|Txã'wẽ yũuçxak sus we'we león pebeeçxa ma'wẽ sus seena' pebeekx txã'wẽ. Sa' txã'wẽ seena' pebeeçpkaçxha', siete kpi'sx we'wenik pthũuse.
Una vez que hablaron los siete truenos, estaba a punto de escribir, pero oí una voz del cielo que me decía: «Guarda en secreto lo que han dicho los siete truenos, y no lo escribas».|Txã'wẽ siete kpi'sx we'weni's jiyuçxa', fxi'jya'wath yu'. Nawa cielujũ na'jĩna we'weni'sthu wẽse'j: —Txãa siete kpi'sx we'wenitx jiyug txãatxi's kim yuhtxwa pta'sxna fxi'jnu jĩ'k.
El ángel que yo había visto de pie sobre el mar y sobre la tierra levantó al cielo su mano derecha|Txãjũ' txãa Dxus angel marte vxite' kiwete yujuçxa ũssa' paçu kuse's cielute kiisçxa
y juró por el que vive por los siglos de los siglos, el que creó el cielo, la tierra, el mar y todo lo que hay en ellos, y dijo: «¡El tiempo ha terminado!|jurãyku bagaçxte yuhwa uumée ĩtxĩ fxi'zewa'jsa na'wẽ kĩjkĩhtxwa jxuka vxitku txajx yase's kxsusçxa na'jĩna: —Ãçxha' jwee yu' jxthẽeyuumeena.
En los días en que hable el séptimo ángel, cuando comience a tocar su trompeta, se cumplirá el designio secreto de Dios, tal y como lo anunció a sus siervos los profetas».|Dxus angel sietetewe'sx txajx trompeta's tujkaya' takheçpkaçxha', nmeh ente ma'wẽ yũuwa'ja's ne' Dxusa' pheu'jçxa ji'phu' txã' jxuka kxtey yuuna. Sa' Dxus yuwe's pta'sxna selpisaawe'sxtxi ma'wẽne' pta'sx txãa yu' jxuka kxtey yuuna jĩk.
La voz del cielo que yo había escuchado se dirigió a mí de nuevo: «Acércate al ángel que está de pie sobre el mar y sobre la tierra, y toma el rollo que tiene abierto en la mano».|Cielujũ we'weçxa' eçte kuçx fxi'jnu jĩk txã' ki' we'wek adx yakh na'jĩna: —Dxus angel na'wẽ paçu çxida's marte txahçxa vxite çxida's kiwete txahçxa ũssa' kusete libru ji'pha' txãa libru's jxpa'gaya' me'j jĩte',
Me acerqué al ángel y le pedí que me diera el rollo. Él me dijo: «Tómalo y cómetelo. Te amargará las entrañas, pero en la boca te sabrá dulce como la miel».|Dxus angel tasxte utxaaçxa txãa libru's pẽjxthu. Aça' na'jĩnak pta'sx: —Jxpa'gaçxa mẽ'. Nawa iidx yuwete yu' mil na'wẽ nxusxa pẽethejena, naapkaçxha' iidx tutxhte yu', wala seena' yajana jĩ'k.
Lo tomé de la mano del ángel y me lo comí. Me supo dulce como la miel, pero al comérmelo se me amargaron las entrañas.|Txajũ' Dxus angel kuseju jxpa'gaçxa libru's ũ'th, aça' adx yuwete yu' mil na'wẽk nxusxa pẽetheeh, nawa adx tutxhte yu' seena' wala yaak.
Entonces se me ordenó: «Tienes que volver a profetizar acerca de muchos pueblos, naciones, lenguas y reyes».|Txajũ' na'jĩnak jxkaah adxa's: —Na'wẽ Dxus kaajiyu'kh txã'sa' pta'sxya' ki' u'jwene'ga, çxhaab iisa, nasa msuuwe'sxwa, fxiyfxiy we'wesa, jxkaahsawe'sx txã'wẽsatx jĩ'k.
Se me dio una caña que servía para medir, y se me ordenó: «Levántate y mide el templo de Dios y el altar, y calcula cuántos pueden adorar allí.|Txajũ' isani khĩh ũsçxa na'wẽk jxkaah: —Dxuus yat vxite' altal txãa makwetewa jiyuya' miisa, sa' Dxusna neewe'weya' kxtee u'kasa maazkuẽetewa jiyuya' miisa.
Pero no incluyas el atrio exterior del templo; no lo midas, porque ha sido entregado a las naciones paganas, las cuales pisotearán la ciudad santa durante cuarenta y dos meses.|Nawa Dxus yatte patxu ekajuwe'sx yu'sa' isanu. Txã'wẽme' txajuwe'sxa's vxite nasatxku ũsni yuu, aça' txãawe'sxa' jxuka suwuutxna Dxus çxhab atesa's kuarenta y dos a'te ãhpkaçx.
Por mi parte, yo encargaré a mis dos testigos que, vestidos de luto, profeticen durante mil doscientos sesenta días».|Naapkaçxha' adxna selpisáa e'z kaja'nja, adx yuwe's mil doscientos sesenta en ãhpkaçx pta'sxna ũskahn. Txãawe'sxa' nasa uute nxusna athnisa ropa khũçxsa ji'ph yuutxna.
Estos dos testigos son los dos olivos y los dos candelabros que permanecen delante del Señor de la tierra.|Txãa e'zsawe'sxa' e'z oliwo fxtũ tasx ũsu'tx txã'wẽsata', vxite' bela txaahni e'z ũsu'tx naa kiwete Dxus tasxte txã'wẽsaíiçxáata'.
Si alguien quiere hacerles daño, ellos lanzan fuego por la boca y consumen a sus enemigos. Así habrá de morir cualquiera que intente hacerles daño.|Txãawe'sxtxi' maaíi yu' pkxuu wẽjẽwáatxna, nawa txãawe'sx yuwesu ipx kasehçxa jxuka kabuna açesawe'sxtxi's. Aça' txã'wẽ yũute', maawa pkxuu wẽesa' uu en ji'phutxna.
Estos testigos tienen poder para cerrar el cielo a fin de que no llueva mientras estén profetizando; y tienen poder para convertir las aguas en sangre y para azotar la tierra, cuantas veces quieran, con toda clase de plagas.|Aça' txãa selpisaawe'sxa' cielu's aphya' ãjãwa'jsata', Dxus yuwe's pta'sxwa'j en pçuupkaçx nus pa'khamen. Sa' yu'a'swa eeçxaçxáa vxit-ya' ãjãçxa seena' wala kxũusu'jwa'jsata' naa kiwete kĩh weewa nuypa'jna, txãawe'sxtxi ma'wẽ yũuweçxtewa txã'wẽ yũutxna.
Ahora bien, cuando hayan terminado de dar su testimonio, la bestia que sube del abismo les hará la guerra, los vencerá y los matará.|Nawa txãawe'sx mjĩia's jxã'jaçpkaçxha', eçx iiméh seena'sa kafx seena' dxiijũ kãhçxa txãawe'sxtxi puiiçxa knayçxa ikhena.
Sus cadáveres quedarán tendidos en la plaza de la gran ciudad, llamada en sentido figurado Sodoma y Egipto, donde también fue crucificado su Señor.|Txãawe'sx uuníi kakwe's na'wẽ kwe'sxtxi jxpe'jsa kluuste uuk txãa çxhab wala klxiikhunsu wãataani yuutxna. Txãa çxhaba's Sodoma vxite' Egipto na'wẽsa' jĩ'tx.
Y gente de todo pueblo, tribu, lengua y nación contemplará sus cadáveres por tres días y medio, y no permitirá que se les dé sepultura.|Aça' tekh en ẽepxãh ãhpkaçx nasa maa çxhabuwe'sx, ma'wẽsa fxiyfxiy we'wesa, maa kiwejuwe'sxwa jxukasa txãa uuníi kakwetxi's uyuutxna, nawa kaapeda'j yu' meetxna.
Los habitantes de la tierra se alegrarán de su muerte y harán fiesta e intercambiarán regalos, porque estos dos profetas les estaban haciendo la vida imposible.|Txajũ' nasa naa kiwetewe'sxa' seena' wala weçxaatxna txã'wẽ uupa'ga, sa' txã'wẽ weçxaweete txãawe'sx ji'phuni's puutx peesutxna. Txãawe'sx yakh yu' iiméh seena' wala ewmeesa na'wẽsa yuutxna txãa e'z piçthẽ'jsa Dxus yuwe's pta'sxna ũssawe'sxa', txãa pa'ga uute' wala weçxaatxna.
Pasados los tres días y medio, entró en ellos un aliento de vida enviado por Dios, y se pusieron de pie, y quienes los observaban quedaron sobrecogidos de terror.|Nawa uuníi tekh en ẽepxãh skhẽwniijũ', Dxusa' ĩtxĩ vxitku aça' ki' kiitetx. Txã'wẽ yũute', iiméh seena' wala ũukhtxi jxukaysa uyna ũssawe'sxa'.
Entonces los dos testigos oyeron una potente voz del cielo que les decía: «Subid aquí». Y subieron al cielo en una nube, a la vista de sus enemigos.|Txajũ' txãa e'z selpisaawe'sxa' wẽse'jtx seena' sus we'weni cielujũ na'jĩna: —Ayte cielute ẽete myuhwe jĩçpkaçxha', tãaph pxãhte u'jçxa cielute tejkatx, txãawe'sxtxi açesawe'sx uyna ũste.
En ese mismo instante se produjo un violento terremoto y se derrumbó la décima parte de la ciudad. Perecieron siete mil personas, pero los sobrevivientes, llenos de temor, dieron gloria al Dios del cielo.|Txã'wẽ yuuçpkaçxha', seena' wala ehd u'jçxa txãa çxhaba's ma'wẽ yu' suwçxa ejx jxũna u'kh, aça' siete mil nasatx uu txãa ehd u'pha'ga. Txã'wẽ yũute', nasa neeyũusa' iiméh seena' wala ũukhçxa Dxus cielute ũssa's pxthaa we'wena tuuthe'jtx.
El segundo ¡ay! ya pasó, pero se acerca el tercero.|Txajũ' Juan we'weçxa': Seena' ũukhũukhsa e'ztewe'sx yu' skhẽwku, nawa jxthẽeyuumeena tekhtewe'sxwa jĩ'k.
Tocó el séptimo ángel su trompeta, y en el cielo resonaron fuertes voces que decían: «El reino del mundo ha pasado a ser de nuestro Señor y de su Cristo , y él reinará por los siglos de los siglos».|Txajũ' Dxus angel sietetewe'sxwa txajx trompeta's tujkak, aça' seena' sus we'wenisa pthũuse'tx cielujũ na'jĩna: Naa kiwete jxkaahna ũsnisa' jxuka kwe'sx Tata vxite' txajx Txhitxhnisa Kristo txãawe'sx jĩiçxaçxáatx yuuna pa'j. Aça' ãçxha' txãaçxaçxáa jxkaajana bagaçxtewa jĩnatx we'we.
Los veinticuatro ancianos que estaban sentados en sus tronos delante de Dios se postraron rostro en tierra y adoraron a Dios|Txajũ' Dxus luuçxtxi jxkaahsa weintikuatrosawe'sx Dxus jxkaahna ũsnite ũssa' kiwete kĩiçhuçxa Dxusa's neewe'wetx na'jĩna:
diciendo: «Señor Dios Todopoderoso, que eres y que eras, te damos gracias porque has asumido tu gran poder y has comenzado a reinar.|Kwe'sxtxi jxpe'jsa idxa's weçxa'tha'w, Dxus iiméh seena' walasag. Idxa' nyafxíiwa idxíiçxáag yu', sa' ãçxwa txãaíiçxáag, sa' bagaçxtewa idx yuuçxáa nes yuuwa'jsag. Txãa pa'gatey kĩhtewa jxuka ãjãwa'ja's idxçxaçxáa ji'phgu, Txãasa ãçxha' jxkaahna ũsgu.
Las naciones se han enfurecido; pero ha llegado tu castigo, el momento de juzgar a los muertos, y de recompensar a tus siervos los profetas, a tus santos y a los que temen tu nombre, sean grandes o pequeños, y de destruir a los que destruyen la tierra».|Naa kiwete nasa' idxa's ahçetx, nawa txãawe'sxtxi kastigãywa'j ena' ãjk. Aça' txã'wẽy uusaawe'sxtxiwa kastigaĩne'ga. Sa' walasa ma'tx yuu meeçxa' le'çxkwesa ma'tx yuu nawa idx yakh txutemée fxi'zeçxa iidx yase's açewe'wesameewe'sxtxi' deweene'ga ew yũuna iidx yuwe's pta'sxna selpiina fxi'zepa'ga. Naapkaçxha' naa kiwete suwna ũssawe'sxtxi's ka'tu' ivxiitune'ga jĩnatx we'we.
Entonces se abrió en el cielo el templo de Dios; allí se vio el arca de su pacto, y hubo relámpagos, estruendos, truenos, un terremoto y una fuerte granizada.|Txajũ' cielute Dxus ũsni phatek, aça' na'wẽ Dxusa' nasa yakh puutx we'wek txãa puutx we'weni's fxi'jçxa kajate jxaawni yuuk txãa kaja' vxyaak. Naapkaçxha' kpi'sx kwehneçxa seena' susku kwetuba seena' wala ãsxna, aça' ehdwa u'kh.
Apareció en el cielo una señal maravillosa: una mujer revestida del sol, con la luna debajo de sus pies y con una corona de doce estrellas en la cabeza.|Txajũ' ẽe walaju na'wẽk seena'sa vxyaa: teeçx u'y txajx kakwete yu' sekçxaçxáa ji'phsa a'tete yujuçxak ũsu', sa' dxikthete yu' teeçx korona doce estrelxa ji'phsa'sku ji'phu'.
Estaba encinta y gritaba por los dolores y angustias del parto.|Txãa u'ya' nasatek ãçã'aç yu', sa' seena' wala pxthaa yakana pebe'k.
Y apareció en el cielo otra señal: un enorme dragón de color rojo encendido que tenía siete cabezas y diez cuernos, y una diadema en cada cabeza.|Txãa e'su' ẽe walaju ki' vxite na'wẽk vxyaa: eçx behsa iiméh seena'sa siete dxikthé ji'phsa, diez kaaçxuk ji'phu', sa' dxikthé iisa teeçx koronak ji'phu'.
Con la cola arrastró la tercera parte de las estrellas del cielo y las arrojó sobre la tierra. Cuando la mujer estaba a punto de dar a luz, el dragón se plantó delante de ella para devorar a su hijo tan pronto como naciera.|Txajx mezu yu' estrelxatx puupxãhn ãatuwku suwçxa naa kiwekhẽ pũsx. Sa' txãa eçx seena'sa yu' u'y nasa kasejxa' ũsu'k txãa yaçtek ũythasna yuju, nasa kasejeçpkaçxha' luuçxa's ũ'ya'.
Ella dio a luz un hijo varón que «gobernará a todas las naciones con puño de hierro». Pero su hijo fue arrebatado y llevado hasta Dios, que está en su trono.|Txajũ' txãa u'ya' teeçx luuçx pihçku ji'phu, txãak naa kiwete jxuka jxkaahwa'jsa yu' iiméh wala juuna'. Txajũ' txãa luuçxa's kusa'jçxa, Dxus jxkaahna ũsnitek jxũna u'jni yuu.
Y la mujer huyó al desierto, a un lugar que Dios le había preparado para que allí la sustentaran durante mil doscientos sesenta días.|Aça' txãa u'ya' nasa u'pnimée kiwetek ũphna u'j, txãa jĩi Dxus pheu'jçxa ji'phune' kxtee ũsya'. Kxtee pa'the', mil doscientos sesenta en ãhpkaçx sã'jĩni ũswa'jsa'.
Se desató entonces una guerra en el cielo: Miguel y sus ángeles combatieron al dragón; este y sus ángeles, a su vez, les hicieron frente,|Txãa e'su' cielute puiiwa'kh u'pu', aça' Dxus angel npiiçthẽ'jsa Migwela' txajx angeleswe'sx yakh puiitx eçx seena'sa yakh. Aça' eçx seena'sawa txãa yakh ũssawe'sx yakh kasejk puiiya'.
pero no pudieron vencer, y ya no hubo lugar para ellos en el cielo.|Nawa eçxa' knayme', sa' txãawe'sxa' cielute ũswa'j ji'phmeetx neeyũu.
Así fue expulsado el gran dragón, aquella serpiente antigua que se llama Diablo y Satanás, y que engaña al mundo entero. Junto con sus ángeles, fue arrojado a la tierra.|Txãa pa'ga eçx seena'sa's ekaju wãataanik yuu, txãaíik txãniitey ul jĩnisa yu', naa kiwetewe'sx jxukaysatx ĩsxĩina kaypuba'jsa Eçxthẽ'kh yaase yu'. Txãa eçxthẽ'j vxite' txãa yakh ũssa jxukaysatx naa kiwekhẽ wãataanitx yuu.
Luego oí en el cielo un gran clamor: «Han llegado ya la salvación y el poder y el reino de nuestro Dios; ha llegado ya la autoridad de su Cristo . Porque ha sido expulsado el acusador de nuestros hermanos, el que los acusaba día y noche delante de nuestro Dios.|Txajũ' cieluju sus we'wena na'jĩni'sthu wẽse'j: —Ewte neeyũuwa'j en pa'kh, kwe'sx Dxus txãaçxaçxáa jxkaahwa'j en vxite' Dxus txhitxhnisa Kristowa txã'wẽy jxkaahwa'j en. Txãa pa'gatey kwe'sx yakhthẽ'jwe'sxtxi ewmeesata' jĩna pãatxhĩ'khna ũssa's ekaju wãataanik yuu, txãaíik bagaçxtewa pu'vxitumée nes yu' kwe'sxtxi pãatxhĩ'khna.
Ellos lo han vencido por medio de la sangre del Cordero y por el mensaje del cual dieron testimonio; no valoraron tanto su vida como para evitar la muerte.|Txã'wẽtewa, kwe'sx yakhthẽ'jwe'sxa' eçx ewmeesa's knaytxi, na'wẽ Piisxakuẽ jĩnisa ikhni uuk txajx eeju vxite' txajx kaapiya'jni's pu'vxitumée pta'sxna fxi'zepa'ga. Txãawe'sxa' Kristo's selpiipa'ga uu en pa'thewa txã'sa' nxusmée uuya'çxáatx ũsu'.
Por eso, ¡alegraos, cielos, y vosotros que los habitáis! Pero ¡ay de la tierra y del mar! El diablo, lleno de furor, ha descendido a vosotros, porque sabe que le queda poco tiempo».|Txã'wẽ ewmeesa's knaypa'ga weçxweçxa miiyajkxwe, cielute fxi'zesawe'sx jxuka. Nawa seena' yuh wala ũukhũukha' naa kiwete mteewe'sxwa jxukaysa yakha'. Txã'wẽ ũukhũukh yuukahníi eçxthẽ'ja' i'kwe'sxtxi pkxuuya' kĩjk seena' wala ũusaçxana, sa' kuh enmée ũswa'ja's jiia' txãasa txã'wẽ ũusaçxana ũsa'.
Cuando el dragón se vio arrojado a la tierra, persiguió a la mujer que había dado a luz al varón.|Sa' txãa eçx seena'sa' kiwekhẽ wãataani yuuçxa', txãa u'y luuçx ji'phusa's ikhya' pakwek.
Pero a la mujer se le dieron las dos alas de la gran águila, para que volara al desierto, al lugar donde sería sustentada durante un tiempo y tiempos y medio tiempo, lejos de la vista de la serpiente.|Nawa txãa u'ya's uuh wala fxu ku'ta na'wẽsa's ũsnik yuu, eçx seena'sa tasxu iyuna u'jçxa nasa u'pnimée kiwete txajx ũswa'the fxuhna u'khan, kxteea' tekh anxu pxãhtepkaçx sã'jĩnik fxi'zewa'jsa yu'.
La serpiente, persiguiendo a la mujer, arrojó por sus fauces agua como un río, para que la corriente la arrastrara.|Txajũ' txãa eçxa' yuwesuk yu' nuysẽh, yu'a's seena' wala nuywalaaçxa txãa u'ya's yu' jxũna u'khan.
Pero la tierra ayudó a la mujer: abrió la boca y se tragó el río que el dragón había arrojado por sus fauces.|Nawa txãa eçx yuwesu yu'sẽesa's kiwe' jxuka çxazxaçxa txãa u'ya's nwe'wek.
Entonces el dragón se enfureció contra la mujer, y se fue a hacer guerra contra el resto de sus descendientes, los cuales obedecen los mandamientos de Dios y se mantienen fieles al testimonio de Jesús.|Txã'wẽ yũute', txãa eçx seena'sa' txãa u'ya's jweeíiçxáak seena' wala ũusaçxa. Sa' txãa u'y ji'jwe'sx yakh puiiya'k u'j Dxus jxkaahnitxi's nwẽese'jna Jesukristo kaapiya'jni's jxpubamée nwẽese'jsawe'sx yakh.
Y el dragón se plantó a la orilla del mar. Entonces vi que del mar subía una bestia, la cual tenía diez cuernos y siete cabezas. En cada cuerno tenía una diadema, y en cada cabeza un nombre blasfemo contra Dios.|Txãa e'su' mar pukateth yujuçxa ũsu', sa' uythu eçx seena' kazx ũukhũukhsa mar pxãjũ kasejeçte, sa' siete dxikthé ji'phçxa diez kaaçxuk ji'phu', kaaçxu iisa teeçx koronak ji'phu'. Sa' txãa dxikthesu yu' Kristo's seena' kazx açewe'wenak fxi'jni yu'.
La bestia parecía un leopardo, pero tenía patas como de oso y fauces como de león. El dragón le confirió a la bestia su poder, su trono y gran autoridad.|Txãa eçx seena' kazx ũukhũukhsa' txiklxi na'wẽk jxkajkwe yu', çxida yu' oso na'wẽtx yu', sa' yuwe yu' león na'wẽk yu'. Aça' eçxthẽ'ja' txãa eçx seena' kazx ũukhũukhsa's kĩh yũuya'wa ãjãwa'ja's ũsçxa txajx jxkaahna ũsni'swa dukhku, sa' kĩhtewa jxuka pu'çxya'k neeyũu.
Una de las cabezas de la bestia parecía haber sufrido una herida mortal, pero esa herida ya había sido sanada. El mundo entero, fascinado, iba tras la bestia|Txãa eçx seena' kazx ũukhũukhsa dxikthé teeçxsa yu' uupçxãjk kpã'yuuni yu', nawa txãa kpã' yu' wẽetniyã'kh yu', aça' naa kiwete nasa jxukaysa txãa eçx seena' kazx ũukhũukhsaçxá'stxi weçxana utxaaçxa neewe'we.
y adoraba al dragón porque había dado su autoridad a la bestia. También adoraban a la bestia y decían: «¿Quién como la bestia? ¿Quién puede combatirla?»|Sa' eçxthẽ'ja'swa weçxana neewe'wetx, txã'wẽ eçx seena' kazx ũukhũukhsa's jxkaahwa'jsa vxitçxa ki'ppa'ga. Sa' eçx seena' kazx ũukhũukhsa yu'sa' na'jĩnatx neewe'we': —¿Kim naa na'wẽy seena'sa ũski, sa' kim txãa yakh puiiya' çxhãçxhakx? jĩ'tx.
A la bestia se le permitió hablar con arrogancia y proferir blasfemias contra Dios, y se le confirió autoridad para actuar durante cuarenta y dos meses. Abrió la boca para blasfemar contra Dios, para maldecir su nombre y su morada y a los que viven en el cielo.|Sa' eçx seena' kazx ũukhũukhsa's kwe'we'jnik yuu, Dxusa's wẽesxuuna açewe'wekahn. Aça' kxtey yuuçxa, Dxusa's wẽesxuuçxa açewe'wena Dxus ũsni'swa açewe'wek, cielute ũssawe'sxtxiwa txã'wẽyku açewe'we. Sa' txãak jxkaahwa'jsa yuu kuarenta y dos a'te ãhpkaçx.
También se le permitió hacer la guerra a los santos y vencerlos, y se le dio autoridad sobre toda raza, pueblo, lengua y nación.|Sa' Dxus luuçxtxi ahçeçxa gweçxa'swa vxit kaahnik yuu knaypkaçx. Txãasak naa kiwete jxukaysawe'sxtxi jxkaahwa'jsa yuu, nasa ma'wẽsawa maa çxhabuwe'sxwa fxiyfxiy we'wesawa jxukaysatx.
A la bestia la adorarán todos los habitantes de la tierra, aquellos cuyos nombres no han sido escritos en el libro de la vida, el libro del Cordero que fue sacrificado desde la creación del mundo.|Aça' na'wẽ Piisxakuẽ jĩnisa ikhni yuuk txã' libru ji'pha' bagaçxte yuhwa uuwa'jsamée yasetx fxi'jni, aça' naa kiwetewe'sx jxukaysa txãawe'sx yase's naa kiwe's vxitiynaçxáa yuhwa txãa librute fxi'jnimeesa' jxukaysa txãa eçx kazx ũukhũukhsa's neewe'wetx.
El que tenga oídos, que oiga.|Txãa ente' na'wẽ seena' yuutxna txã'sa' mwẽese'jwe:
El que deba ser llevado cautivo, a la cautividad irá. El que deba morir a espada, a filo de espada morirá. ¡En esto consisten la perseverancia y la fidelidad de los santos!|Nasatx preesu'jsa' txãawe'sxwa preesu'jni yuutxna. Aça' nasatx kçxilxuh ikhsa' txãawe'sxwa kçxilxuh ikhni yuutxna. Txãa pa'ga Dxus luuçxa' Dxus yakh yuuçxáa çxhãçxha fxi'zewa'ja's ji'phuwa'j peejxta'.
Después vi que de la tierra subía otra bestia. Tenía dos cuernos como de cordero, pero hablaba como dragón.|Txãa e'su' vxite eçx seena' kazxsa kiwe dxiijũ kãjaçte uythu. Txã' piisxáa kaaçxu na'wẽsa e'zku ji'phu', nawa txãa eçx seena' kazx ũukhũukhsa na'wẽyku Kristo's açewe'we'.
Ejercía toda la autoridad de la primera bestia en presencia de ella, y hacía que la tierra y sus habitantes adoraran a la primera bestia, cuya herida mortal había sido sanada.|Sa' eçx kazxsa nyafxtewe'sx na'wẽy jxkaajxa' ãjãwa'ja'sku ji'phu', txãasak naa kiwete nasa jxukaysatx jxkaaja', eçx na'wẽ dxikthete kpã' seena'sa ji'phuçxawa wẽetku txã'sna neewe'wekahn.
También hacía grandes señales milagrosas, incluso la de hacer caer fuego del cielo a la tierra, a la vista de todos.|Sa' kĩjkĩhwa seena'sa'swa kaavxya'ja'jya' ãjã'k, cielujũ ipx wala seena'sa kaakĩiji'jna naa kiwete nasa uyna ũste.
Con estas señales que se le permitió hacer en presencia de la primera bestia, engañó a los habitantes de la tierra. Les ordenó que hicieran una imagen en honor de la bestia que, después de ser herida a espada, revivió.|Eçx kazxsa nyafxtewe'sx tasxte seena'sa's kaavxya'ja'jya' ãjãçxa, naa kiwete nasa jxukaysatx kaypuba'kh Dxus yuwe pta'sxsa na'wẽ kĩhwa kaavxya'ja'jçxa. Sa' seena' dxikthete kpã' ji'phçxawa uumée çxhãçxhak txãa na'wẽysa piisakaakh ĩtxĩmeesa.
Se le permitió infundir vida a la imagen de la primera bestia, para que hablara y mandara matar a quienes no adoraran la imagen.|Sa' eçx kazxsa kiwe dxiijũ kãasa' txãa piisanisa ĩtxĩmeesa's ĩtxĩ vxit-ya' ãjãwa'ja's ji'phu'k. Aça' txãa ĩtxĩ vxitnisa's neewe'wesamée yuutxi'sa' kiwe dxiijũ kãasa eçxa' kiikhe'jwa'jsak yu'.
Además logró que a todos, grandes y pequeños, ricos y pobres, libres y esclavos, se les pusiera una marca en la mano derecha o en la frente,|Txajũ' eçx kiwe dxiijũ kãasa' na'wẽk yũu jxukaysatx: le'çxkwesa, walasa, ji'phsa, ji'phmeesa, patron ji'phsa, patron ji'phmeesa, teeçx yuhwa nvxihtmée jxukaysatx iisawa'khaakh paçu kusete meeçxawa dxi'pte.
de modo que nadie pudiera comprar ni vender, a menos que llevara la marca, que es el nombre de la bestia o el número de ese nombre.|Sa' txãa eçx kiwe dxiijũ kãasa yaseju iisawa'jni's meeçxawa txãa yase numero's ji'phmeesa yu', kĩh yuhwa weyya' ãjãmeetxna, sa' txweyya'wa ãjãmeetxna maa yuhwa.
En esto consiste la sabiduría: el que tenga entendimiento, calcule el número de la bestia, pues es número de un ser humano : seiscientos sesenta y seis.|Sa' txãa eçx kazxsa numero' kwe'sx jiyunisa'. Aça' txã'sa' jiyuwa'jsa ũsçxa', ũus miiyajkxwe: txãa numero' seiscientos sesenta y seisa'.
Luego miré, y apareció el Cordero. Estaba de pie sobre el monte Sión, en compañía de ciento cuarenta y cuatro mil personas que llevaban escrito en la frente el nombre del Cordero y de su Padre.|Txãa e'su' uythu Piisxakuẽ jĩnisa Sion thã'j vxiçte yujuçxa ũste. Txãa yakh vxite ũsu'tx, ciento kuarenta y kuatro mil nasa, txãawe'sx dxikthesu yu' Piisxakuẽ jĩnisa yase vxite' txajx Tata yase's ji'phsa.
Oí un sonido que venía del cielo, como el estruendo de una catarata y el retumbar de un gran trueno. El sonido se parecía al de músicos que tañen sus arpas.|Txajũ' cielujũ susni pthũusek yu'wala kuhsa susni na'wẽ vxite' kpi'sx çxhãçxha we'weni na'wẽ susni, iiméh wala kuhsa txãawe'sx arpa tukani na'wẽk pthũuse'.
Y cantaban un himno nuevo delante del trono y delante de los cuatro seres vivientes y de los ancianos . Nadie podía aprender aquel himno, aparte de los ciento cuarenta y cuatro mil que habían sido rescatados de la tierra.|Txãa nasa' mem u'sesatx memu', Dxus jxkaahna ũsni vxite' Dxus vxitni ĩtxĩsa pahzsawe'sx vxite' Dxus luuçxtxi jxkaahsawe'sx txãawe'sx tasxte. Txã'sa' kim yuhwa piyaya' ãja'çmeeta', naasáa naa kiwetewe'sx ksxavxyu ewte neeyũusáa ciento kuarenta y kuatro mil txãawe'sx yuuçxáatx ãjã'.
Estos se mantuvieron puros, sin contaminarse con ritos sexuales. Son los que siguen al Cordero por dondequiera que va. Fueron rescatados como los primeros frutos de la humanidad para Dios y el Cordero.|Txãawe'sxa' Dxus yuuçxáana selpiina fxi'zesatx yu', sa' txãawe'sxa' nasaa ksxavxyu nwe'wenitx yuu Dxus jĩi vxite' Piisxakuẽ jĩnisa txãa jĩi yuuwa'jsa, nyafxte nwe'wenisa. Txãasatx Piisxakuẽ jĩnisa ikhni yuuk txãa mtee u'thewa txãa yakh ja'da u'jwe'.
No se encontró mentira alguna en su boca, pues son intachables.|Sa' kĩhçxáa yuhwa ĩsxĩisa yu'çmeeta', sa' Dxus jxkaahna ũsnite kĩh pkal yuhwa ji'phmée ũsta'.
Luego vi a otro ángel que volaba en medio del cielo, y que llevaba el evangelio eterno para anunciarlo a los que viven en la tierra, a toda nación, raza, lengua y pueblo.|Txajũ' Dxus angel fxuhna u'jweçteth uy ẽe walasu. Sa' ewte neeyũunisa bagaçxte yuhwa pçuwa'jsame's pta'sxwa'ja'sku ji'phu' naa kiwetewe'sx mtee mteewe'sxtxiwa, nasa ma'wẽsa, fxiyfxiyçxáa we'wesa, maa çxhabsuwe'sxtxiwa jxuka.
Gritaba a gran voz: «Temed a Dios y dadle gloria, porque ha llegado la hora de su juicio. Adorad al que hizo el cielo, la tierra, el mar y los manantiales».|Sa' na'jĩnak sus we'we': —Dxusa's mtuuthe'jwe ũukhna. Txã'wẽme' jxukaysatx kastigãywa'j ena' ãjxã'kh. Mneewe'wewe cielu, kiwe, mar, yu', kĩjkĩhnawa jxuka vxit-sa's jĩ'k.
Lo seguía un segundo ángel que gritaba: «¡Ya cayó! Ya cayó la gran Babilonia, la que hizo que todas las naciones bebieran el excitante vino de su adulterio».|Txajũ' Dxus angel vxite na'jĩnak sus we'we: —Babilonia çxhab txakwe çxhãçxhasaçxawa, Dxus kastigo's jxpa'gawa'the yã'j ũsa'. Txã'wẽ yuukahníi naa kiwete nasa mteewe'sxtxiwa jxukaysa pkal kazxte fxi'zewa'ja'sku kaapiya'j naa pa'ga jĩ'k.
